subSubName,mainMenuName,title,url,price,description
"област Велико Търново",Работа,"Търси обслужващ работник, промишлено производство",https://www.alo.bg/9064611,,"Публикувано от ”Бюро по труда”: [ ДБТ - Свищов ] Място на работата: Насeлено място към общ. Полски Тръмбеш, обл. Велико Търново Наименование на длъжността: 9329-0017 - Обслужващ работник, промишлено.."
"област Велико Търново",Работа,"Търся работници за пасене на крави",https://www.alo.bg/9062234,,"Има къща за спане"
"област Велико Търново",Работа,"Търси машинен оператор, шиене",https://www.alo.bg/9062499,,"Публикувано от ”Бюро по труда”: [ ДБТ - Горна Оряховица ] Място на работата: Насeлено място към общ. Горна Оряховица, обл. Велико Търново Наименование на длъжността: 8153-2004 - Машинен оператор, ши.."
"област Велико Търново",Работа,"Търси гладач, ютия",https://www.alo.bg/9062495,,"Публикувано от ”Бюро по труда”: [ ДБТ - Горна Оряховица ] Място на работата: Насeлено място към общ. Горна Оряховица, обл. Велико Търново Наименование на длъжността: 9121-0002 - Гладач, ютия Основн.."
"област Велико Търново",Работа,"Търси машинен оператор, банциг",https://www.alo.bg/9062492,,"Публикувано от ”Бюро по труда”: [ ДБТ - Горна Оряховица ] Място на работата: Насeлено място към общ. Горна Оряховица, обл. Велико Търново Наименование на длъжността: 8172-2002 - Машинен оператор, ба.."
"област Велико Търново",Работа,"Търси монтажник",https://www.alo.bg/9062401,,"Публикувано от ”Бюро по труда”: [ ДБТ - Велико Търново ] Място на работата: Насeлено място към общ. Велико Търново, обл. Велико Търново Наименование на длъжността: 7322-2006 - Монтажник Основни отг.."
"област Велико Търново",Работа,"Търси техник, механик",https://www.alo.bg/9062398,,"Публикувано от ”Бюро по труда”: [ ДБТ - Велико Търново ] Място на работата: Насeлено място към общ. Велико Търново, обл. Велико Търново Наименование на длъжността: 3115-3004 - Техник, механик Основ.."
"област Велико Търново",Работа,"Търси електрончик",https://www.alo.bg/9062394,,"Публикувано от ”Бюро по труда”: [ ДБТ - Велико Търново ] Място на работата: Насeлено място към общ. Велико Търново, обл. Велико Търново Наименование на длъжността: 7421-2002 - Електрончик Основни о.."
"област Велико Търново",Работа,"Търси техник, механик",https://www.alo.bg/9062386,,"Публикувано от ”Бюро по труда”: [ ДБТ - Горна Оряховица ] Място на работата: Насeлено място към общ. Горна Оряховица, обл. Велико Търново Наименование на длъжността: 3115-3004 - Техник, механик Осн.."
"област Велико Търново",Работа,"Търси заварчик",https://www.alo.bg/9062377,,"Публикувано от ”Бюро по труда”: [ ДБТ - Горна Оряховица ] Място на работата: Насeлено място към общ. Горна Оряховица, обл. Велико Търново Наименование на длъжността: 7212-1001 - Заварчик Основни от.."
"област Велико Търново",Работа,"Търси обслужващ, магазин",https://www.alo.bg/9062334,,"Публикувано от ”Бюро по труда”: [ ДБТ - Горна Оряховица ] Място на работата: Насeлено място към общ. Горна Оряховица, обл. Велико Търново Наименование на длъжността: 5249-0001 - Обслужващ, магазин .."
"област Велико Търново",Работа,"Търси водач, селскостопански машини",https://www.alo.bg/9060060,,"Публикувано от ”Бюро по труда”: [ ДБТ - Павликени ] Място на работата: Насeлено място към общ. Павликени, обл. Велико Търново Наименование на длъжността: 8341-2001 - Водач, селскостопански машини О.."
"област Велико Търново",Работа,"Търси личен асистент",https://www.alo.bg/9059945,,"Публикувано от ”Бюро по труда”: [ ДБТ - Горна Оряховица ] Място на работата: Насeлено място към общ. Горна Оряховица, обл. Велико Търново Наименование на длъжността: 5322-1002 - Личен асистент Осно.."
"област Велико Търново",Работа,"Търси готвач",https://www.alo.bg/9057222,,"Публикувано от ”Бюро по труда”: [ ДБТ - Велико Търново ] Място на работата: Насeлено място към общ. Велико Търново, обл. Велико Търново Наименование на длъжността: 5120-2001 - Готвач Основни отгово.."
"област Велико Търново",Работа,"Търси работник, кухня",https://www.alo.bg/9057207,,"Публикувано от ”Бюро по труда”: [ ДБТ - Горна Оряховица ] Място на работата: Насeлено място към общ. Стражица, обл. Велико Търново Наименование на длъжността: 9412-0003 - Работник, кухня Основни от.."
"област Велико Търново",Работа,"Търси обслужващ, бензиностанция/газостанция",https://www.alo.bg/9057102,,"Публикувано от ”Бюро по труда”: [ ДБТ - Горна Оряховица ] Място на работата: Насeлено място към общ. Лясковец, обл. Велико Търново Наименование на длъжността: 5245-0001 - Обслужващ, бензиностанция/г.."
"област Велико Търново",Работа,"Търси шивач",https://www.alo.bg/9048041,,"Публикувано от ”Бюро по труда”: [ ДБТ - Велико Търново ] Място на работата: Насeлено място към общ. Велико Търново, обл. Велико Търново Наименование на длъжността: 7533-1014 - Шивач Основни отговор.."
"област Велико Търново",Работа,"Търси печатар",https://www.alo.bg/9045708,,"Публикувано от ”Бюро по труда”: [ ДБТ - Велико Търново ] Място на работата: Насeлено място към общ. Велико Търново, обл. Велико Търново Наименование на длъжността: 7322-2014 - Печатар Основни отгов.."
"област Велико Търново",Работа,"Търси шивач, кожа",https://www.alo.bg/9045585,,"Публикувано от ”Бюро по труда”: [ ДБТ - Горна Оряховица ] Място на работата: Насeлено място към общ. Горна Оряховица, обл. Велико Търново Наименование на длъжността: 7533-1011 - Шивач, кожа Основни.."
"област Велико Търново",Работа,"Търси общ работник",https://www.alo.bg/9045583,,"Публикувано от ”Бюро по труда”: [ ДБТ - Горна Оряховица ] Място на работата: Насeлено място към общ. Горна Оряховица, обл. Велико Търново Наименование на длъжността: 9622-0001 - Общ работник Основн.."
"област Велико Търново",Работа,"Търси общ работник",https://www.alo.bg/9045544,,"Публикувано от ”Бюро по труда”: [ ДБТ - Горна Оряховица ] Място на работата: Насeлено място към общ. Горна Оряховица, обл. Велико Търново Наименование на длъжността: 9622-0001 - Общ работник Основн.."
"област Велико Търново",Работа,"Търси зареждач, промишлено производство (ръчно)",https://www.alo.bg/9043250,,"Публикувано от ”Бюро по труда”: [ ДБТ - Свищов ] Място на работата: Насeлено място към общ. Полски Тръмбеш, обл. Велико Търново Наименование на длъжността: 9329-0009 - Зареждач, промишлено производс.."
"област Велико Търново",Работа,"Търси оператор, обработка на водата",https://www.alo.bg/9043172,,"Публикувано от ”Бюро по труда”: [ ДБТ - Никопол ] Място на работата: Насeлено място към общ. Свищов, обл. Велико Търново Наименование на длъжността: 3132-3012 - Оператор, обработка на водата Основн.."
"област Велико Търново",Работа,"Търси оператор, воднопреработвателна станция",https://www.alo.bg/9043153,,"Публикувано от ”Бюро по труда”: [ ДБТ - Никопол ] Място на работата: Насeлено място към общ. Свищов, обл. Велико Търново Наименование на длъжността: 3132-3005 - Оператор, воднопреработвателна станци.."
"област Велико Търново",Работа,"Търся си работа като готвач няма значение коя позиция топла точка",https://www.alo.bg/9036556,,"Търся си работа като готвач топла точка няма значение коя позиция на 52 съм със добро физическо състояние не пия нямам наклонности към наркотици човек съм със 20 годишен опит!"
"област Велико Търново",Работа,"Търсим Служители за заведение за бързо хранене",https://www.alo.bg/9033687,,"Заведение за бързо хранене търси хора за: *Приготвяне на дюнери, бургери, пици и чикън. *Приемане на поръчки. Предлагаме: *Дългосрочно и коректно партньорство; *Редовно заплащане; *Въз.."
"област Велико Търново",Работа,"Търси продавач, разносна търговия",https://www.alo.bg/9032667,,"Публикувано от ”Бюро по труда”: [ ДБТ - Горна Оряховица ] Място на работата: Насeлено място към общ. Лясковец, обл. Велико Търново Наименование на длъжността: 5243-0002 - Продавач, разносна търговия.."
"област Велико Търново",Работа,"Търси товарач",https://www.alo.bg/9032655,,"Публикувано от ”Бюро по труда”: [ ДБТ - Горна Оряховица ] Място на работата: Насeлено място към общ. Лясковец, обл. Велико Търново Наименование на длъжността: 9333-0007 - Товарач Основни отговорнос.."
"област Велико Търново",Работа,"Търси машинен оператор, монтажен конвейер",https://www.alo.bg/9019284,,"Публикувано от ”Бюро по труда”: [ ДБТ - Горна Оряховица ] Място на работата: Насeлено място към общ. Лясковец, обл. Велико Търново Наименование на длъжността: 8211-2002 - Машинен оператор, монтажен .."
"област Велико Търново",Работа,"Търси помощник кухня, заведение за бързо хранене",https://www.alo.bg/9019283,,"Публикувано от ”Бюро по труда”: [ ДБТ - Горна Оряховица ] Място на работата: Насeлено място към общ. Лясковец, обл. Велико Търново Наименование на длъжността: 9411-0002 - Помощник кухня, заведение з.."
"област Велико Търново",Работа,"Търси касиер",https://www.alo.bg/9014138,,"Публикувано от ”Бюро по труда”: [ ДБТ - Горна Оряховица ] Място на работата: Насeлено място към общ. Горна Оряховица, обл. Велико Търново Наименование на длъжността: 5230-1001 - Касиер Основни отго.."
"област Велико Търново",Работа,"Търси продавач-консултант",https://www.alo.bg/9014136,,"Публикувано от ”Бюро по труда”: [ ДБТ - Горна Оряховица ] Място на работата: Насeлено място към общ. Горна Оряховица, обл. Велико Търново Наименование на длъжността: 5223-2001 - Продавач-консултант .."
"област Велико Търново",Работа,"Търси общ работник, промишлеността",https://www.alo.bg/9014129,,"Публикувано от ”Бюро по труда”: [ ДБТ - Горна Оряховица ] Място на работата: Насeлено място към общ. Лясковец, обл. Велико Търново Наименование на длъжността: 9329-0018 - Общ работник, промишленостт.."
"област Велико Търново",Работа,"Търси готвач",https://www.alo.bg/8996934,,"Публикувано от ”Бюро по труда”: [ ДБТ - Горна Оряховица ] Място на работата: Насeлено място към общ. Горна Оряховица, обл. Велико Търново Наименование на длъжността: 5120-2001 - Готвач Основни отго.."
"област Велико Търново",Работа,"Търси работник, кухня",https://www.alo.bg/8996920,,"Публикувано от ”Бюро по труда”: [ ДБТ - Горна Оряховица ] Място на работата: Насeлено място към общ. Горна Оряховица, обл. Велико Търново Наименование на длъжността: 9412-0003 - Работник, кухня Осн.."
"област Велико Търново",Работа,"Търси сладкар",https://www.alo.bg/8996109,,"Публикувано от ”Бюро по труда”: [ ДБТ - Горна Оряховица ] Място на работата: Насeлено място към общ. Лясковец, обл. Велико Търново Наименование на длъжността: 5120-2002 - Сладкар Основни отговорнос.."
"област Велико Търново",Работа,"Търси общ работник",https://www.alo.bg/8992111,,"Публикувано от ”Бюро по труда”: [ ДБТ - Свищов ] Място на работата: Насeлено място към общ. Свищов, обл. Велико Търново Наименование на длъжността: 9622-0001 - Общ работник Основни отговорности: об.."
"област Велико Търново",Работа,"Търси техник, технолог, зърносъхранение, зърнопреработване и фуражи",https://www.alo.bg/8992064,,"Публикувано от ”Бюро по труда”: [ ДБТ - Горна Оряховица ] Място на работата: Насeлено място към общ. Горна Оряховица, обл. Велико Търново Наименование на длъжността: 3119-3023 - Техник, технолог, зъ.."
"област Велико Търново",Работа,"Търси камериер/камериерка",https://www.alo.bg/8989821,,"Публикувано от ”Бюро по труда”: [ ДБТ - Горна Оряховица ] Място на работата: Насeлено място към общ. Велико Търново, обл. Велико Търново Наименование на длъжността: 5162-1001 - Камериер/камериерка .."
"област Велико Търново",Работа,"Търси администратор, хотел",https://www.alo.bg/8989814,,"Публикувано от ”Бюро по труда”: [ ДБТ - Горна Оряховица ] Място на работата: Насeлено място към общ. Велико Търново, обл. Велико Търново Наименование на длъжността: 4224-3002 - Администратор, хотел .."
"област Велико Търново",Работа,"Търси личен асистент",https://www.alo.bg/8981330,,"Публикувано от ”Бюро по труда”: [ ДБТ - Свищов ] Място на работата: Насeлено място към общ. Полски Тръмбеш, обл. Велико Търново Наименование на длъжността: 5322-1002 - Личен асистент Основни отгово.."
"област Велико Търново",Работа,"Национален Домоуправител!!!",https://www.alo.bg/8957503,,"НАЦИОНАЛЕН ДОМОУПРАВИТЕЛ ( за цяла България ). Търся слаботокови техници за монтаж и ремонт на: -- чип устройство; -- видеонаблюдение и; -- домофони. МОНТАЖИ!!! Без външни и висящи ка.."
"област Велико Търново",Работа,"Търси оператор на силозен склад",https://www.alo.bg/8974610,,"Публикувано от ”Бюро по труда”: [ ДБТ - Свищов ] Място на работата: Насeлено място към общ. Свищов, обл. Велико Търново Наименование на длъжността: 8112-2016 - Оператор на силозен склад Основни отг.."
"област Велико Търново",Работа,"Търси водач, мотокар",https://www.alo.bg/8966636,,"Публикувано от ”Бюро по труда”: [ ДБТ - Свищов ] Място на работата: Насeлено място към общ. Свищов, обл. Велико Търново Наименование на длъжността: 8344-2004 - Водач, мотокар Основни отговорности: .."
"област Велико Търново",Работа,"Търси общ работник",https://www.alo.bg/8964132,,"Публикувано от ”Бюро по труда”: [ ДБТ - Свищов ] Място на работата: Насeлено място към общ. Свищов, обл. Велико Търново Наименование на длъжността: 9622-0001 - Общ работник Основни отговорности: из.."
"област Велико Търново",Работа,"Търси монтажник",https://www.alo.bg/8941317,,"Публикувано от ”Бюро по труда”: [ ДБТ - Враца ] Място на работата: Насeлено място към общ. Лясковец, обл. Велико Търново Наименование на длъжността: 7322-2006 - Монтажник Основни отговорности: Монт.."
"област Велико Търново",Работа,"Оператор в кал център",https://www.alo.bg/8921611,,"Набират се хора(оператори в кал център) с добро ниво на Английски език. Работи се само нощна смяна, като се работи само 14 дни месечно. Опитът не е задължителен. Молим само мотивирани и дисциплинирани.."
"област Велико Търново",Работа,"Търся човек да качва обяви",https://www.alo.bg/8877577,,"Търся човек който да качва обяви"
"област Велико Търново",Работа,"Търся електротехници",https://www.alo.bg/6853204,,"Търся: - Електротехници, - Екип от 2-3 електротехници с квалификация, ценз и опит в полагането на ел. инсталация. - Нова сграда. - Обекта е в гр. Свищов. - Материалите се осигуряват от инвес.."
"област Велико Търново",Работа,"Търся служител за разработки",https://www.alo.bg/6988795,,"Търся м/ж за разработки на студенти по икономически дисциплини. За изготвяне на дипломни работи, реферати, курсови работи. Задължително е опит, и отлично владеене на компютърна грамотност. Моля за CV .."
"област Монтана",Работа,"Магазин за плодове и зеленчуци търси продавачка",https://www.alo.bg/9156008,,"София, Студентски град, магазин за плодове и зеленчуци търси продавачка, може и без опит. При нужда предлага безплатна квартира. Стартова заплата - 2 900 лв. + бонуси За повече информация, обадете се на посочения телефон за контакти"
"област Монтана",Работа,"Предлагаме работа за международни шофьори, вътрешно в Европа, фиксирана линия",https://www.alo.bg/8605948,,"Международен Шофьор Предлагаме работа за международни шофьори, вътрешно в Европа: Фиксирана линия DHL Regensburg Германия-Австрия-Германия BDF Контейнери. (хенгер, двойно-чупене) ИЗИСКВАНИЯ: Опит като международен шофьор - желателно Категория ”C+Е” Професионална компетентност Валидно свидетелство за психологическа годност Карта за дигитален тахограф Биография Умения за работа с телефон Ние предлагаме: Месечно възнаграждение от 3000 до 3300 евро/нето. Заплащане на всяка трета седмица. Български договор и осигуровки. Kамиони VOLVO, MAN, Mercedes EURO 6 (хенгер, шейтан, двой.."
"област Монтана",Работа,"Дистанционна работа - създаване на нови CRM акаунти",https://www.alo.bg/9150275,,"Търсят се служители в компанията CRM Kraft :)🚨 Спешно търсим нов служител за следните дейности: - Включване на клиенти и създаване на нови акаунти Вие настройвате CRM системата за клиенти въз основа на шаблон и създавате нови CRM потребители. Вие сте подходящи, ако следните неща се отнасят за вас🤝: - 1️⃣имате поне 10 часа седмично 🕖 - 2️⃣Вие НЯМАТЕ постоянна работа на пълен работен ден и следователно имате гъвкав график и можете да вършите нещата бързо - 3️⃣Можете да си представите да работите на пълен работен ден в дългосрочен план (т.е. да увеличите до 30-40 часа седмично.."
"област Монтана",Работа,"Контролинг на продажбите - Дистанционна работа",https://www.alo.bg/9131549,,"Търсят се служители в компанията CRM Kraft :)🚨 Спешно търсим нов служител за следните дейности: - Контрол на продажбите Вие проверявате точността на продажбите и маркетинговите плащания, извършвате оценки и по този начин насърчавате рентабилността на компанията. Вие сте подходящи, ако следните неща се отнасят за вас🤝: - 1️⃣имате поне 20 часа седмично 🕖 - 2️⃣Имате време между 9 и 12ч. - 3️⃣Можете да си представите да извършвате контрол на продажбите в дългосрочен план (т.е. да увеличите до 30-40 часа седмично за 1-2 месеца) - 4️⃣ Вие сте много надеждни и точни - 5️⃣Го.."
"област Монтана",Работа,"Поддръжка къмпинг",https://www.alo.bg/8740683,,"Търся спешно отговорен и физически здрав човек за поддръжка на къмпинг. Работата е свързана с поддръжка на терените- косене на трева, прекопаване на дръвчета, торене, почистване, контрол на достъпа на хора, леки ремонтни дейности. През зимата заплатата е 1300лв., а през пролетта и лятото се повишава в зависимост от поетите отговорности. Необходимо е да имате умения за боравене с градинска техника като: тример, бензинова косачка, пръскачка, както и познания за леки ремонти по ЕЛ. и ВиК. Задължително е притежаването на валидна шофьорска книжка кат. В, защото се налага във връзка с работата изп.."
"област Монтана",Работа,"Търсим строителни работници",https://www.alo.bg/9123448,,"Строителна фирма в гр. София с дългогодишен опит търси да назначи на постоянен трудов договор строителни работници. Извършваме всякакъв вид СМР- Ел. ВиК, къртене, мазане, топло и хидро изолации, фаянс, гипсокартон, шпакловки, боядисване и други. Работно време: от 08,00ч. до 17,00ч. Неделя: почивен ден Обектите ни се намират в София. Възможност за започване веднага. Атрактивно и редовно заплащане!"
"област Монтана",Работа,"Наемаме каменоделец",https://www.alo.bg/9072935,,"Наема каменоделец от бг етнос. Държим на ПЕРФЕКТНО качество. Суха зидария къщи, комини, камини и други. Опит мин. 10г. Дялан камък -гранит /зидане /комини /шапки/ и др Баня, под и др външни настилки - редене гранит камък/рисунак Градина -стъпала, плотове, мивки и др камък елементи Всичко се реже, изчуква на място на ръка ИЗКЛЮЧИТЕЛНО прецизно като на снимки. На снимките е изобразено какво правим и какво качество се изисква. Заплащане от 100-200лв на кв.м. според височина. Осигурено спане и храна на обект. Очакваме ваши завършени работи(снимки) на посочения и-мейл."
"област Монтана",Работа,"Продавач - Консултант - Супермаркет!",https://www.alo.bg/8392934,,"Призма ООД гр. Приморско търси да назначи продавач-консултанти за хранителни магазини. Работата е целогодишна/сезонна с осигурена квартира и обяд, и добро заплащане. За повече информация - моля .."
"област Монтана",Работа,"Голяма българска логистична компания търси да назначи опитни и квалифицирани складови работници",https://www.alo.bg/9123000,,"ГОЛЯМА БЪЛГАРСКА ЛОГИСТИЧНА КОМПАНИЯ ТЪРСИ ДА НАЗНАЧИ ОПИТНИ И КВАЛИФИЦИРАНИ СКЛАДОВИ РАБОТНИЦИ за работа в Логистични центрове в гр. София в кв. Люлин и кв. Хаджи Димитър. 1. ПОЗИЦИИ: .."
"област Монтана",Работа,"Служител Поддръжка сграда и ремонтна дейност",https://www.alo.bg/9146057,,"Хотел ”Мартинез”, гр. Созопол, търси да назначи: СЛУЖИТЕЛ ПОДДРЪЖКА СГРАДА И РЕМОНТНА ДЕЙНОСТ ОСНОВНИ ДЕЙНОСТИ И ОТГОВОРНОСТИ - Поддържа в изправност поверените му съоръжения в комплекса. - .."
"област Монтана",Работа,"Търсим хигиенистка, предлагаме квартира",https://www.alo.bg/9041363,,"Пет дневна работна седмица, 8 часов работен ден, начало на работния ден по договаряне. Почистване на офиси и общи части /коридори, санитарни възли, прилежащи части/ в бизнес сграда. Предлагаме ква.."
"област Монтана",Работа,"Международен шофьор - хладилник / титуляр на един камион",https://www.alo.bg/5154738,,"КУУЛТРАНС ООД предлага работа на международни шофьори с опит и квалификация на хладилно ремарке по следните релации: - Гърция - Европа - Гърция - Гърция - Западна Европа - Англия - Гърция Необ.."
"област Монтана",Работа,"Набираме охранители",https://www.alo.bg/9086276,,"Набираме охранители за множество обекти в района на гр. София -Предлагаме добро заплащане -Работа по предварително утвърден график -Приятно и поддържано работно място -Трудов договор и включени ос.."
"област Монтана",Работа,"Ръководител с български език",https://www.alo.bg/9086913,,"Добър ден! Търсим отговорен супервайзер, който да наблюдава работния процес в нашите съоръжения. Ролята е сложна. Той няма да бъде просто някой, който контролира работата на другите. Супервайзор.."
"област Монтана",Работа,"Помощник във пункт за технически прегледи",https://www.alo.bg/9136556,,"”Автокомплекс Илинден” търси да назначи техник, на пункт за годишни технически прегледи на постоянен договор. Изисквания: -Шофьорска книжка, мин. кат.B -Добра комуникативност -Желание за дъл.."
"област Монтана",Работа,"Търси охранител",https://www.alo.bg/9159278,,"Публикувано от ”Бюро по труда”: [ ДБТ - Монтана ] Място на работата: Насeлено място към общ. Монтана, обл. Монтана Наименование на длъжността: 5414-1007 - Охранител Основни отговорности: охранителн.."
"област Монтана",Работа,"Търси медицински лаборант",https://www.alo.bg/7086742,,"Публикувано от ”Бюро по труда”: [ ДБТ - Монтана ] Място на работата: Насeлено място към общ. Монтана, обл. Монтана Наименование на длъжността: 3212-5012 - Медицински лаборант Основни отговорности: .."
"област Монтана",Работа,"Тракийска Баница Овча Купел",https://www.alo.bg/9158528,,"Баничарница от веригата Тракийска баница в подлеза на метростанция Мизия търси да назначи пекари и касиери на постоянен трудов договор и конкурентно за бранша възнаграждение"
"област Монтана",Работа,"Търси младши експерт",https://www.alo.bg/9156747,,"Публикувано от ”Бюро по труда”: [ ДБТ - Монтана ] Място на работата: Насeлено място към общ. Якимово, обл. Монтана Наименование на длъжността: 2422-5040 - Младши експерт Основни отговорности: Участ.."
"област Монтана",Работа,"Търси шлосер",https://www.alo.bg/9156698,,"Публикувано от ”Бюро по труда”: [ ДБТ - Монтана ] Място на работата: Насeлено място към общ. Монтана, обл. Монтана Наименование на длъжността: 7222-3011 - Шлосер Основни отговорности: Основни задъл.."
"област Монтана",Работа,"Търси личен асистент",https://www.alo.bg/9156622,,"Публикувано от ”Бюро по труда”: [ ДБТ - Монтана ] Място на работата: Насeлено място към общ. Монтана, обл. Монтана Наименование на длъжността: 5322-1002 - Личен асистент Основни отговорности: Орган.."
"област Монтана",Работа,"Търси шивач",https://www.alo.bg/7880205,,"Публикувано от ”Бюро по труда”: [ ДБТ - Берковица ] Място на работата: Насeлено място към общ. Берковица, обл. Монтана Наименование на длъжността: 7533-1014 - Шивач Основни отговорности: Осигурява .."
"област Монтана",Работа,"Търси фармацевт магистър",https://www.alo.bg/7104597,,"Публикувано от ”Бюро по труда”: [ ДБТ - Монтана ] Място на работата: Насeлено място към общ. Монтана, обл. Монтана Наименование на длъжността: 2262-7003 - Фармацевт магистър Основни отговорности: 1.."
"област Монтана",Работа,"Търси лекар, ортопедия и травматология",https://www.alo.bg/7086753,,"Публикувано от ”Бюро по труда”: [ ДБТ - Монтана ] Място на работата: Насeлено място към общ. Монтана, обл. Монтана Наименование на длъжността: 2212-7062 - Лекар, ортопедия и травматология Основни о.."
"област Монтана",Работа,"Търси лекар, педиатрия",https://www.alo.bg/7086750,,"Публикувано от ”Бюро по труда”: [ ДБТ - Монтана ] Място на работата: Насeлено място към общ. Монтана, обл. Монтана Наименование на длъжността: 2211-7005 - Лекар, педиатрия Основни отговорности: 1. .."
"област Монтана",Работа,"Търси лекар, кардиология",https://www.alo.bg/7086748,,"Публикувано от ”Бюро по труда”: [ ДБТ - Монтана ] Място на работата: Насeлено място към общ. Монтана, обл. Монтана Наименование на длъжността: 2212-7017 - Лекар, кардиология Основни отговорности: 1.."
"област Монтана",Работа,"Търси лекар, психиатрия",https://www.alo.bg/7084779,,"Публикувано от ”Бюро по труда”: [ ДБТ - Монтана ] Място на работата: Насeлено място към общ. Монтана, обл. Монтана Наименование на длъжността: 2212-7039 - Лекар, психиатрия Основни отговорности: 1..."
"област Монтана",Работа,"Търси чистач, производствени помещения",https://www.alo.bg/9151896,,"Публикувано от ”Бюро по труда”: [ ДБТ - Лом ] Място на работата: Насeлено място към общ. Лом, обл. Монтана Наименование на длъжността: 9112-0003 - Чистач, производствени помещения Основни отговорно.."
"област Монтана",Работа,"Търси организатор, експедиция/товоро-разтоварна и спедиторска дейност",https://www.alo.bg/9151877,,"Публикувано от ”Бюро по труда”: [ ДБТ - Монтана ] Място на работата: Насeлено място към общ. Монтана, обл. Монтана Наименование на длъжността: 4321-2010 - Организатор, експедиция/товоро-разтоварна и.."
"област Монтана",Работа,"Търси шофьор, автобус",https://www.alo.bg/9151851,,"Публикувано от ”Бюро по труда”: [ ДБТ - Лом ] Място на работата: Насeлено място към общ. Лом, обл. Монтана Наименование на длъжността: 8331-2002 - Шофьор, автобус Основни отговорности: Управлява по.."
"област Враца",Работа,"Магазин за плодове и зеленчуци търси продавачка",https://www.alo.bg/9156008,,"София, Студентски град, магазин за плодове и зеленчуци търси продавачка, може и без опит. При нужда предлага безплатна квартира. Стартова заплата - 2 900 лв. + бонуси За повече информация, обадете се на посочения телефон за контакти"
"област Враца",Работа,"Предлагаме работа за международни шофьори, вътрешно в Европа, фиксирана линия",https://www.alo.bg/8605948,,"Международен Шофьор Предлагаме работа за международни шофьори, вътрешно в Европа: Фиксирана линия DHL Regensburg Германия-Австрия-Германия BDF Контейнери. (хенгер, двойно-чупене) ИЗИСКВАНИЯ: Опит като международен шофьор - желателно Категория ”C+Е” Професионална компетентност Валидно свидетелство за психологическа годност Карта за дигитален тахограф Биография Умения за работа с телефон Ние предлагаме: Месечно възнаграждение от 3000 до 3300 евро/нето. Заплащане на всяка трета седмица. Български договор и осигуровки. Kамиони VOLVO, MAN, Mercedes EURO 6 (хенгер, шейтан, двой.."
"област Враца",Работа,"Дистанционна работа - създаване на нови CRM акаунти",https://www.alo.bg/9150275,,"Търсят се служители в компанията CRM Kraft :)🚨 Спешно търсим нов служител за следните дейности: - Включване на клиенти и създаване на нови акаунти Вие настройвате CRM системата за клиенти въз основа на шаблон и създавате нови CRM потребители. Вие сте подходящи, ако следните неща се отнасят за вас🤝: - 1️⃣имате поне 10 часа седмично 🕖 - 2️⃣Вие НЯМАТЕ постоянна работа на пълен работен ден и следователно имате гъвкав график и можете да вършите нещата бързо - 3️⃣Можете да си представите да работите на пълен работен ден в дългосрочен план (т.е. да увеличите до 30-40 часа седмично.."
"област Враца",Работа,"Контролинг на продажбите - Дистанционна работа",https://www.alo.bg/9131549,,"Търсят се служители в компанията CRM Kraft :)🚨 Спешно търсим нов служител за следните дейности: - Контрол на продажбите Вие проверявате точността на продажбите и маркетинговите плащания, извършвате оценки и по този начин насърчавате рентабилността на компанията. Вие сте подходящи, ако следните неща се отнасят за вас🤝: - 1️⃣имате поне 20 часа седмично 🕖 - 2️⃣Имате време между 9 и 12ч. - 3️⃣Можете да си представите да извършвате контрол на продажбите в дългосрочен план (т.е. да увеличите до 30-40 часа седмично за 1-2 месеца) - 4️⃣ Вие сте много надеждни и точни - 5️⃣Го.."
"област Враца",Работа,"Поддръжка къмпинг",https://www.alo.bg/8740683,,"Търся спешно отговорен и физически здрав човек за поддръжка на къмпинг. Работата е свързана с поддръжка на терените- косене на трева, прекопаване на дръвчета, торене, почистване, контрол на достъпа на хора, леки ремонтни дейности. През зимата заплатата е 1300лв., а през пролетта и лятото се повишава в зависимост от поетите отговорности. Необходимо е да имате умения за боравене с градинска техника като: тример, бензинова косачка, пръскачка, както и познания за леки ремонти по ЕЛ. и ВиК. Задължително е притежаването на валидна шофьорска книжка кат. В, защото се налага във връзка с работата изп.."
"област Враца",Работа,"Търсим строителни работници",https://www.alo.bg/9123448,,"Строителна фирма в гр. София с дългогодишен опит търси да назначи на постоянен трудов договор строителни работници. Извършваме всякакъв вид СМР- Ел. ВиК, къртене, мазане, топло и хидро изолации, фаянс, гипсокартон, шпакловки, боядисване и други. Работно време: от 08,00ч. до 17,00ч. Неделя: почивен ден Обектите ни се намират в София. Възможност за започване веднага. Атрактивно и редовно заплащане!"
"област Враца",Работа,"Наемаме каменоделец",https://www.alo.bg/9072935,,"Наема каменоделец от бг етнос. Държим на ПЕРФЕКТНО качество. Суха зидария къщи, комини, камини и други. Опит мин. 10г. Дялан камък -гранит /зидане /комини /шапки/ и др Баня, под и др външни настилки - редене гранит камък/рисунак Градина -стъпала, плотове, мивки и др камък елементи Всичко се реже, изчуква на място на ръка ИЗКЛЮЧИТЕЛНО прецизно като на снимки. На снимките е изобразено какво правим и какво качество се изисква. Заплащане от 100-200лв на кв.м. според височина. Осигурено спане и храна на обект. Очакваме ваши завършени работи(снимки) на посочения и-мейл."
